x,rho
-2.7734160540135036,0.09477307035877189
-2.7714157539384847,0.09480415330789335
-2.769415453863466,0.09483526285484552
-2.767415153788447,0.09486639903895157
-2.765414853713428,0.09489756189961962
-2.76341455363841,0.09492875147634294
-2.761414253563391,0.09495996780870032
-2.759413953488372,0.09499121093635614
-2.7574136534133533,0.09502248089906075
-2.7554133533383345,0.09505377773665065
-2.7534130532633156,0.09508510148904879
-2.7514127531882973,0.09511645219626476
-2.7494124531132784,0.09514782989839511
-2.7474121530382596,0.09517923463562353
-2.7454118529632408,0.09521066644822113
-2.743411552888222,0.09524212537654671
-2.741411252813203,0.095273611461047
-2.7394109527381847,0.09530512474225691
-2.737410652663166,0.09533666526079985
-2.735410352588147,0.09536823305738781
-2.733410052513128,0.09539982817282186
-2.7314097524381094,0.09543145064799219
-2.729409452363091,0.09546310052387849
-2.727409152288072,0.09549477784155025
-2.7254088522130533,0.09552648264216684
-2.7234085521380345,0.095558214966978
-2.7214082520630156,0.09558997485732391
-2.719407951987997,0.0956217623546356
-2.7174076519129784,0.09565357750043509
-2.7154073518379596,0.09568542033633576
-2.7134070517629407,0.09571729090404256
-2.711406751687922,0.09574918924535228
-2.709406451612903,0.09578111540215387
-2.7074061515378847,0.09581306941642863
-2.705405851462866,0.09584505133025054
-2.703405551387847,0.09587706118578652
-2.701405251312828,0.0959090990252967
-2.6994049512378093,0.09594116489113469
-2.6974046511627905,0.09597325882574784
-2.695404351087772,0.09600538087167755
-2.6934040510127533,0.09603753107155953
-2.6914037509377344,0.0960697094681241
-2.6894034508627156,0.09610191610419638
-2.6874031507876968,0.09613415102269673
-2.6854028507126784,0.09616641426664088
-2.6834025506376595,0.09619870587914027
-2.6814022505626407,0.09623102590340238
-2.679401950487622,0.09626337438273093
-2.677401650412603,0.0962957513605262
-2.675401350337584,0.09632815688028538
-2.673401050262566,0.09636059098560273
-2.671400750187547,0.09639305372016997
-2.669400450112528,0.09642554512777657
-2.6674001500375093,0.09645806525230993
-2.6653998499624905,0.09649061413775582
-2.663399549887472,0.09652319182819857
-2.6613992498124532,0.09655579836782142
-2.6593989497374344,0.09658843380090681
-2.6573986496624156,0.09662109817183658
-2.6553983495873967,0.09665379152509242
-2.653398049512378,0.09668651390525608
-2.6513977494373595,0.09671926535700967
-2.6493974493623407,0.09675204592513599
-2.647397149287322,0.09678485565451882
-2.645396849212303,0.09681769459014321
-2.643396549137284,0.09685056277709579
-2.6413962490622658,0.09688346026056512
-2.639395948987247,0.09691638708584188
-2.637395648912228,0.09694934329831936
-2.6353953488372093,0.09698232894349357
-2.6333950487621904,0.09701534406696369
-2.6313947486871716,0.0970483887144323
-2.629394448612153,0.09708146293170578
-2.6273941485371344,0.09711456676469453
-2.6253938484621155,0.09714770025941334
-2.6233935483870967,0.0971808634619817
-2.621393248312078,0.09721405641862406
-2.6193929482370595,0.09724727917567025
-2.6173926481620406,0.09728053177955573
-2.615392348087022,0.09731381427682192
-2.613392048012003,0.09734712671411654
-2.611391747936984,0.0973804691381939
-2.6093914478619653,0.09741384159591526
-2.607391147786947,0.09744724413424916
-2.605390847711928,0.09748067680027168
-2.6033905476369092,0.09751413964116686
-2.6013902475618904,0.09754763270422698
-2.5993899474868716,0.09758115603685287
-2.5973896474118527,0.0976147096865543
-2.5953893473368344,0.09764829370095025
-2.5933890472618155,0.09768190812776932
-2.5913887471867967,0.09771555301484998
-2.589388447111778,0.09774922841014096
-2.587388147036759,0.09778293436170157
-2.5853878469617406,0.09781667091770208
-2.583387546886722,0.097850438126424
-2.581387246811703,0.09788423603626044
-2.579386946736684,0.0979180646957165
-2.5773866466616653,0.09795192415340953
-2.5753863465866464,0.09798581445806956
-2.573386046511628,0.09801973565853961
-2.571385746436609,0.098053687803776
-2.5693854463615904,0.09808767094284881
-2.5673851462865716,0.09812168512494213
-2.5653848462115527,0.0981557303993544
-2.5633845461365343,0.09818980681549885
-2.5613842460615155,0.09822391442290387
-2.5593839459864967,0.09825805327121322
-2.557383645911478,0.09829222341018651
-2.555383345836459,0.09832642488969957
-2.55338304576144,0.09836065775974472
-2.5513827456864218,0.0983949220704312
-2.549382445611403,0.09842921787198555
-2.547382145536384,0.09846354521475188
-2.5453818454613653,0.09849790414919239
-2.5433815453863464,0.09853229472588758
-2.541381245311328,0.09856671699553667
-2.539380945236309,0.0986011710089581
-2.5373806451612904,0.09863565681708968
-2.5353803450862715,0.09867017447098911
-2.5333800450112527,0.09870472402183436
-2.531379744936234,0.09873930552092398
-2.5293794448612155,0.09877391901967753
-2.5273791447861966,0.09880856456963588
-2.525378844711178,0.09884324222246173
-2.523378544636159,0.09887795202993983
-2.52137824456114,0.09891269404397754
-2.5193779444861217,0.09894746831660506
-2.517377644411103,0.0989822748999759
-2.515377344336084,0.09901711384636726
-2.5133770442610652,0.09905198520818037
-2.5113767441860464,0.09908688903794101
-2.5093764441110276,0.09912182538829974
-2.507376144036009,0.09915679431203236
-2.5053758439609903,0.09919179586204044
-2.5033755438859715,0.09922683009135144
-2.5013752438109527,0.09926189705311939
-2.499374943735934,0.0992969968006251
-2.4973746436609154,0.09933212938727669
-2.4953743435858966,0.09936729486660988
